id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,House Address,sqft_living15,sqft_lot15
6700390150,9/23/2014,245000,3,2.5,1720,3407,2,0,0,3,7,1720,0,1992,0,98031,47.4034,-122.188,"11523 SE 221st Pl, Kent, WA 98031, USA",1720,3407
1645000100,1/29/2015,188000,3,1.5,1140,8500,1,0,0,4,7,1140,0,1964,0,98022,47.2093,-122.005,"1933 Clovercrest St, Enumclaw, WA 98022, USA",1600,8500
8078350100,12/04/14,626100,4,2.5,2280,7219,2,0,0,4,8,2280,0,1987,0,98029,47.5719,-122.021,"23827 SE 40th Pl, Issaquah, WA 98029, USA",2240,7471
6430500008,03/02/15,428750,3,1,1100,4080,1,0,0,4,7,900,200,1929,0,98103,47.6872,-122.351,"534 N 80th St, Seattle, WA 98103, USA",1170,4080
3902300100,05/12/14,522000,4,2.25,1800,8623,1,0,0,4,8,1360,440,1980,0,98033,47.692,-122.184,"11725 NE 102nd Pl, Kirkland, WA 98033, USA",2370,8623
2193330090,03/11/15,684000,4,2.5,2500,8434,2,0,0,4,8,2500,0,1988,0,98052,47.6915,-122.101,"17902 NE 101st Ct, Redmond, WA 98052, USA",1900,8131
3524039202,4/20/2015,1.07E+06,3,2.25,2950,7232,1,0,2,3,8,1520,1430,1983,0,98136,47.5257,-122.382,"8608 39th Ave SW, Seattle, WA 98136, USA",2130,7140
59000201,05/05/15,611206,1,1,1940,6300,1,0,3,3,8,1940,0,1963,0,98116,47.5782,-122.4,"2738 53rd Ave SW, Seattle, WA 98116, USA",2560,6300
1782000085,9/15/2014,350000,2,1,1280,5250,1,0,0,4,7,1140,140,1942,0,98126,47.5258,-122.377,"8607 35th Ave SW, Seattle, WA 98126, USA",1050,5250
3121500150,4/23/2015,894000,4,2.5,3800,22029,2,0,0,3,9,3800,0,1993,0,98053,47.6734,-122.026,"7733 235th Pl NE, Redmond, WA 98053, USA",3170,24979
5207200360,09/03/14,420000,2,1,930,5368,1,0,0,4,7,930,0,1953,0,98115,47.6952,-122.275,"9221 49th Ave NE, Seattle, WA 98115, USA",1770,6000
2570500230,5/29/2014,400000,5,2,1930,9747,1,0,0,4,7,1020,910,1962,0,98028,47.7743,-122.235,"20210 78th Pl NE, Kenmore, WA 98028, USA",2040,9370
2481600110,5/25/2014,675000,3,3,2980,28000,1,0,0,3,10,1820,1160,1981,0,98052,47.7318,-122.139,"15020 NE 144th St, Redmond, WA 98052, USA",2570,28500
5104520150,5/20/2014,426000,4,2.5,2800,8494,2,0,0,3,8,2800,0,2004,0,98038,47.3521,-122.009,"24957 SE 279th St, Maple Valley, WA 98038, USA",3740,8494
7504110760,6/27/2014,750000,4,2.25,3190,11597,2,0,0,3,10,2300,890,1984,0,98074,47.6323,-122.039,"2513 225th Pl NE, Sammamish, WA 98074, USA",2990,10679
3649100276,06/09/14,368000,3,1.75,1710,10800,1,0,0,4,7,1710,0,1958,0,98028,47.7391,-122.241,"15303 75th Ave NE, Kenmore, WA 98028, USA",1890,10800
4302700559,3/27/2015,342000,3,1,1980,6450,1,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,"8132 17th Ave SW, Seattle, WA 98106, USA",1180,5160
2883200961,06/05/14,700000,3,1.75,1910,4800,1,0,0,3,7,1080,830,1959,0,98103,47.6844,-122.332,"7529 Bagley Ave N, Seattle, WA 98103, USA",1750,4800
2767601280,7/22/2014,848750,6,3.75,3160,5000,2,0,0,3,8,3160,0,1989,0,98107,47.6748,-122.384,"2040 NW 63rd St, Seattle, WA 98107, USA",1740,5000
625049274,03/03/15,720000,3,2,1590,5200,1,0,0,3,7,1320,270,1939,0,98103,47.6864,-122.341,"1318 N 79th St, Seattle, WA 98103, USA",1620,5150
686400210,9/22/2014,525000,4,2.25,1890,8549,1,0,0,3,8,1890,0,1967,0,98008,47.6328,-122.117,"2504 168th Ave NE, Bellevue, WA 98008, USA",1940,7210
121059038,3/24/2015,397900,3,2.75,2500,35245,1,0,0,3,7,1580,920,2000,0,98042,47.3414,-122.117,"29022 168th Ave SE, Kent, WA 98042, USA",2060,153766
3649100264,8/15/2014,405000,3,2,1740,18000,1,0,0,3,7,1230,510,1989,0,98028,47.7397,-122.242,"15339 75th Ave NE, Kenmore, WA 98028, USA",1740,11250
6743700015,1/28/2015,392800,3,2,1080,11856,1,0,0,5,7,1080,0,1986,0,98033,47.6955,-122.175,"10612 124th Ave NE, Kirkland, WA 98033, USA",1220,9247
217500015,2/24/2015,394999,3,1.5,1730,7800,1,0,0,3,7,1330,400,1958,0,98133,47.7365,-122.337,"14720 Wallingford Ave N, Shoreline, WA 98133, USA",1780,8309
8691500410,6/19/2014,340000,3,2.5,2480,6112,2,0,0,3,7,2480,0,2004,0,98058,47.4387,-122.114,"16949 SE 182nd Pl, Renton, WA 98058, USA",3220,6727
9828702667,5/19/2014,482500,3,2.25,1450,1445,2,0,0,3,7,980,470,2005,0,98122,47.6184,-122.301,"1826 24th Ave Unit A, Seattle, WA 98122, USA",1510,1370
2597531110,09/09/14,812500,4,2.5,2750,10159,2,0,0,3,10,2750,0,1991,0,98006,47.5426,-122.135,"15403 SE 66th Pl, Bellevue, WA 98006, USA",3160,10159
1126049095,9/26/2014,450000,3,2.5,2820,10208,1,0,1,4,8,1410,1410,1954,0,98028,47.7609,-122.26,"18222 62nd Ave NE, Kenmore, WA 98028, USA",1540,10684
126049100,11/04/14,398000,3,1.75,1830,27468,1,0,0,3,7,1830,0,1954,0,98028,47.7754,-122.233,"20318 80th Ave NE, Kenmore, WA 98028, USA",1860,10180
1724069060,05/07/15,1.08E+06,2,3.25,1550,1767,3,1,3,3,8,1550,0,2006,0,98075,47.5684,-122.06,"4261 E Lake Sammamish Shore Ln SE, Sammamish, WA 98075, USA",2710,3444
9530101385,10/14/2014,540000,2,2,1640,3021,1,0,2,3,7,840,800,1959,0,98107,47.666,-122.358,"116 NW 51st St, Seattle, WA 98107, USA",1780,4500
7243500015,10/03/14,275000,4,2,1720,5472,1,0,0,3,6,860,860,1923,0,98118,47.5299,-122.288,"8034 Beacon Ave S, Seattle, WA 98118, USA",1720,5670
1498303700,8/22/2014,780000,5,2,2880,12000,2,0,0,3,8,2880,0,1921,0,98144,47.5861,-122.295,"1908 29th Ave S, Seattle, WA 98144, USA",1720,5000
3352400325,7/24/2014,225000,3,1.5,1220,8345,1.5,0,0,3,7,1220,0,1931,0,98178,47.5038,-122.266,"5332 S Fountain St, Seattle, WA 98178, USA",1880,10169
8021700495,7/22/2014,503045,3,3,1560,2250,2,0,0,3,9,1560,0,2009,0,98103,47.6929,-122.333,"2117 N 89th St, Seattle, WA 98103, USA",1610,4500
9406500530,09/12/14,249000,2,2,1090,1357,2,0,0,3,7,1090,0,1990,0,98028,47.7526,-122.244,"7231 NE 171st Ln, Kenmore, WA 98028, USA",1078,1318
9468200100,07/10/14,569950,4,1,1140,5940,1,0,2,3,7,1140,0,1916,0,98103,47.6795,-122.354,"6824 Phinney Ave N, Seattle, WA 98103, USA",1630,4000
3179100482,1/26/2015,450000,2,2.25,1040,1377,2,0,0,3,8,1040,0,2003,0,98105,47.6692,-122.279,"4508 NE 55th St, Seattle, WA 98105, USA",1264,1892
5035300650,06/03/14,1.10E+06,4,2,2580,6000,1,0,0,5,9,1300,1280,1950,0,98199,47.6514,-122.413,"3449 Magnolia Blvd W, Seattle, WA 98199, USA",2300,6200
6431000015,5/30/2014,700000,4,2.5,2310,3570,1.5,0,0,3,7,1490,820,1927,2014,98103,47.6889,-122.347,"8214 Linden Ave N, Seattle, WA 98103, USA",1580,3060
5366200210,8/19/2014,454000,3,2.5,1590,4094,2,0,0,3,7,1590,0,1991,0,98122,47.61,-122.293,"825 31st Ave, Seattle, WA 98122, USA",1940,3924
9512501450,4/29/2015,555000,3,1.75,1270,9170,1,0,0,3,7,1270,0,1969,0,98052,47.6706,-122.151,"7316 141st Ave NE, Redmond, WA 98052, USA",1700,8500
8651411460,01/06/15,214000,3,1.5,1240,5200,1,0,0,5,6,1240,0,1970,0,98042,47.3683,-122.079,"19520 SE 261st St, Covington, WA 98042, USA",1060,5200
8078380230,08/08/14,590000,3,2.5,2210,8622,2,0,0,3,8,2210,0,1988,0,98029,47.5715,-122.02,"4066 239th Pl SE, Issaquah, WA 98029, USA",2340,7192
1523069096,08/11/14,459900,3,1.75,2340,51836,1.5,0,0,3,8,1510,830,1978,0,98027,47.4846,-122.035,"13207 230th Ave SE, Issaquah, WA 98027, USA",2060,77536
7893203480,05/12/15,205000,3,1.5,1420,5000,1,0,0,3,7,920,500,1987,0,98198,47.4192,-122.33,"20421 4th Pl S, Des Moines, WA 98198, USA",1400,7500
7795810110,05/12/15,390000,3,1.75,1430,9857,1,0,2,4,7,1140,290,1980,0,98045,47.4964,-121.771,"416 Taylor Pl NE, North Bend, WA 98045, USA",1310,9880
191100410,6/20/2014,970500,3,2.75,2470,10125,2,0,0,3,8,2470,0,1960,2012,98040,47.5651,-122.223,"4511 87th Ave SE, Mercer Island, WA 98040, USA",2290,10125
6151800330,4/21/2015,790000,3,2.5,2390,15084,2,0,0,3,8,2390,0,2000,0,98010,47.3389,-122.048,"29400 218th Pl SE, Black Diamond, WA 98010, USA",1850,17494
1771100360,07/07/14,320000,3,1,1120,10576,1,0,0,4,7,1120,0,1969,0,98077,47.7575,-122.072,"17722 199th Ave NE, Woodinville, WA 98077, USA",1300,10000
1556200265,7/23/2014,552500,3,2.25,2700,4025,2,0,0,4,8,1760,940,1907,0,98122,47.6074,-122.294,"541 30th Ave, Seattle, WA 98122, USA",1580,4025
6742700210,11/19/2014,1.05E+06,3,3,3490,4500,2.5,0,0,3,9,3170,320,1924,0,98102,47.6394,-122.321,"903 E Lynn St, Seattle, WA 98102, USA",2840,4050
1423800210,9/23/2014,230000,3,1,1640,7187,1,0,0,3,7,1640,0,1966,0,98058,47.455,-122.182,"11835 SE 165th St, Renton, WA 98058, USA",1340,8346
2125049131,7/29/2014,680000,3,1.75,1620,5500,1,0,0,3,7,1110,510,1950,0,98112,47.6393,-122.308,"1819 E Lynn St, Seattle, WA 98112, USA",2100,6500
5318101765,06/02/14,985000,3,1.75,1670,5400,2,0,0,5,8,1670,0,1912,0,98112,47.635,-122.284,"1815 38th Ave E, Seattle, WA 98112, USA",2100,5400
6624300110,6/23/2014,375000,4,2.5,1870,7471,2,0,0,3,8,1870,0,1990,0,98055,47.4314,-122.204,"10309 SE 190th Pl, Renton, WA 98055, USA",2020,8912
5160700035,4/22/2015,431000,2,1.5,1300,4000,1.5,0,0,4,6,1300,0,1900,0,98144,47.5937,-122.301,"926 24th Ave S, Seattle, WA 98144, USA",1480,4000
1472800220,09/09/14,463000,3,2.5,2190,17108,2,0,0,3,8,2190,0,1991,0,98019,47.7321,-121.964,"14505 281st Ave NE, Duvall, WA 98019, USA",2400,14040
3755000090,10/06/14,350000,3,1.75,1320,10500,1,0,0,3,7,1320,0,1966,0,98034,47.7267,-122.226,"8624 NE 140th St, Bothell, WA 98011, USA",1310,10500
259601010,4/14/2015,485000,3,1,1250,7200,1,0,0,3,7,1250,0,1964,0,98008,47.6342,-122.12,"16508 NE 27th Pl, Bellevue, WA 98008, USA",1430,7400
7939000090,9/29/2014,355000,4,1.75,2040,15000,1,0,0,4,7,1360,680,1967,0,98092,47.3107,-122.189,"11414 SE 326th Pl, Auburn, WA 98092, USA",2310,15000
2675600025,3/27/2015,603500,3,1.75,2140,7280,1,0,0,3,7,1070,1070,1910,0,98117,47.6993,-122.377,"9607 15th Ave NW, Seattle, WA 98117, USA",2280,8400
5700000975,8/19/2014,860000,5,1.75,2510,6000,1.5,0,0,5,8,2010,500,1920,0,98144,47.5798,-122.292,"2539 32nd Ave S, Seattle, WA 98144, USA",2240,5000
9407150360,03/06/15,259875,5,2.5,2200,6250,2,0,0,3,7,2200,0,1996,0,98038,47.3675,-122.021,"24027 SE 261st Pl, Maple Valley, WA 98038, USA",1850,6091
8146300015,7/16/2014,685000,4,2.5,2170,8680,1,0,0,3,7,1220,950,1959,0,98004,47.6078,-122.192,"225 111th Ave SE, Bellevue, WA 98004, USA",2010,8680
9406570300,9/30/2014,382500,4,2.5,2980,8786,2,0,0,3,8,2980,0,2003,0,98038,47.378,-122.03,"24931 234th Pl SE, Maple Valley, WA 98038, USA",2980,6718
7518500301,03/01/15,490000,3,1,1180,2250,1.5,0,0,3,7,1180,0,1902,0,98117,47.6779,-122.377,"6701 15th Ave NW, Seattle, WA 98117, USA",1320,5100
3739500096,1/26/2015,229000,3,2,1540,6000,1,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307,"14750 20th Ave NE, Shoreline, WA 98155, USA",1490,8213
3739500096,05/05/15,430000,3,2,1540,6000,1,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307,"14750 20th Ave NE, Shoreline, WA 98155, USA",1490,8213
267020090,8/18/2014,580000,5,2.5,3110,15783,1,0,0,3,8,1720,1390,1974,0,98052,47.6301,-122.103,"2218 177th Pl NE, Redmond, WA 98052, USA",2550,12220
534000195,11/13/2014,510000,3,1.75,1370,6700,1,0,0,3,8,1370,0,1940,2012,98117,47.6982,-122.362,"9508 4th Ave NW, Seattle, WA 98117, USA",1180,6694
5469502700,05/08/14,489990,5,2.25,2440,20828,1.5,0,0,4,8,2440,0,1975,0,98042,47.3762,-122.158,"13711 SE 251st Pl, Kent, WA 98042, USA",2670,14472
7010700110,9/16/2014,440000,3,2.25,1760,1800,2,0,0,3,7,1330,430,1983,0,98199,47.6579,-122.394,"4208 28th Pl W, Seattle, WA 98199, USA",1150,4575
8106300090,4/28/2015,479950,3,2.5,2810,4984,1,0,0,3,9,1750,1060,2006,0,98055,47.4461,-122.209,"3719 Smithers Ave S, Renton, WA 98055, USA",2810,5711
225069013,6/23/2014,806000,4,2.5,2500,206474,1,0,0,3,10,2500,0,1997,0,98053,47.6778,-121.994,"8510 258th Ave NE, Redmond, WA 98053, USA",3680,208652
1685800100,6/24/2014,875000,4,2.5,3220,22588,2,0,0,3,10,3220,0,1996,0,98077,47.7311,-122.055,"14305 214th Way NE, Woodinville, WA 98077, USA",3220,22922
293800870,09/11/14,710800,3,2.5,2880,36820,2,0,0,3,10,2880,0,1992,0,98077,47.766,-122.044,"19105 222nd Way NE, Woodinville, WA 98077, USA",3190,36820
7852190580,02/10/15,565000,3,2.5,2700,6037,2,0,0,3,8,2700,0,2004,0,98065,47.5376,-121.879,"7014 Silent Creek Ave SE, Snoqualmie, WA 98065, USA",2740,6054
5636000210,2/23/2015,359999,5,3,2680,9624,2,0,0,3,7,1870,810,1995,0,98010,47.3279,-122.006,"25202 Cumberland Pl, Black Diamond, WA 98010, USA",1860,9921
1623301185,1/23/2015,625000,3,1.75,1780,4500,1,0,0,4,7,920,860,1922,0,98117,47.6827,-122.362,"332 NW 74th St, Seattle, WA 98117, USA",1360,4000
3260810590,09/12/14,349950,3,2.5,2240,7565,2,0,0,3,8,2240,0,1999,0,98003,47.3485,-122.301,"2515 S 283rd Pl, Federal Way, WA 98003, USA",2190,8254
8589100090,6/17/2014,415000,4,2,1610,9600,1,0,0,5,7,1610,0,1967,0,98056,47.5327,-122.186,"7815 116th Ave SE, Newcastle, WA 98056, USA",1450,9600
7579200767,11/05/14,435000,2,2,1440,1170,2,0,0,3,9,960,480,2004,0,98116,47.5592,-122.385,"4117 SW Edmunds St, Seattle, WA 98116, USA",1440,1350
623049273,11/21/2014,225000,3,1.75,1550,9060,2,0,0,3,7,1550,0,1948,1979,98146,47.5093,-122.345,"10433 8th Ave SW, Seattle, WA 98146, USA",1080,7620
1186000035,05/12/14,770000,3,1.75,1720,5000,1,0,0,3,9,1720,0,1954,2014,98122,47.6157,-122.29,"1614 33rd Ave, Seattle, WA 98122, USA",2120,4188
2228900191,01/06/15,340000,3,1.75,1740,10800,1,0,0,3,7,1740,0,1959,0,98133,47.7717,-122.351,"19538 Fremont Ave N, Shoreline, WA 98133, USA",1810,7735
2597450120,03/12/15,965000,5,2.75,3280,12673,1,0,0,4,9,2050,1230,1981,0,98006,47.5504,-122.146,"5711 146th Ave SE, Bellevue, WA 98006, USA",3060,12847
3339400515,1/13/2015,667000,3,2.75,2216,31215,1,0,0,3,9,2216,0,1968,2005,98092,47.3164,-122.199,"10703 SE 318th Pl, Auburn, WA 98092, USA",2216,30048
1221000395,05/07/14,250000,1,1,1100,4373,1,0,0,2,6,820,280,1947,0,98166,47.4653,-122.338,"238 SW 154th St, Burien, WA 98166, USA",1100,7500
1526300015,06/12/14,397990,3,1,1180,11862,1,0,0,4,7,1180,0,1948,0,98177,47.7153,-122.363,"11747 4th Ave NW, Seattle, WA 98177, USA",1540,8100
6163901772,9/18/2014,535000,3,1.75,2020,10031,1,0,0,5,7,1370,650,1952,0,98155,47.7487,-122.319,"16501 10th Ave NE, Shoreline, WA 98155, USA",1500,8456
1180007005,6/25/2014,265950,3,1.5,1150,8450,1,0,0,4,6,1150,0,1951,0,98178,47.4927,-122.224,"8544 S 123rd Pl, Seattle, WA 98178, USA",1160,6800
5420300210,10/07/14,258000,3,1.75,2090,7461,1,0,0,3,6,1200,890,1986,0,98030,47.3764,-122.184,"25122 118th Ave SE, Kent, WA 98030, USA",1420,7462
476000331,12/02/14,505500,3,2.5,1300,1187,3,0,0,3,8,1300,0,2005,0,98107,47.6704,-122.391,"2618 NW 57th St, Seattle, WA 98107, USA",1320,1194
2558700090,05/06/14,455000,5,2.5,2240,7770,1,0,0,3,7,1340,900,1978,0,98034,47.7198,-122.171,"12633 NE 133rd Pl, Kirkland, WA 98034, USA",1820,7770
4151800410,10/31/2014,1.35E+06,5,3.25,3540,5971,1,0,2,3,10,2000,1540,2005,0,98033,47.6643,-122.202,"6416 103rd Ave NE, Kirkland, WA 98033, USA",2820,6029
3586501075,01/09/15,600000,4,2.25,2840,31720,1,0,0,3,8,1780,1060,1958,0,98177,47.7505,-122.375,"1075 NW 167th St, Shoreline, WA 98177, USA",2290,29577
4136870110,02/05/15,329800,4,2.5,2080,7047,2,0,0,3,8,2080,0,1996,0,98092,47.2627,-122.215,"5122 Highland Dr, Auburn, WA 98092, USA",2580,7227
6623400090,4/21/2015,222000,2,1,1550,38449,1,0,0,3,6,1550,0,1947,0,98055,47.4315,-122.199,"10701 SE 190th Pl, Renton, WA 98055, USA",1188,25875
1560800150,04/05/15,450000,4,2.5,1900,9240,1,0,0,3,7,1900,0,1962,0,98007,47.6167,-122.137,"15208 NE 7th Pl, Bellevue, WA 98007, USA",2040,8052
2770605548,12/18/2014,952000,3,3.5,2760,4500,2,0,0,3,9,2120,640,2004,0,98119,47.6529,-122.372,"3621 11th Ave W, Seattle, WA 98119, USA",1950,6000
2023700040,7/23/2014,625000,4,2,1410,4480,1.5,0,0,3,8,1410,0,1927,0,98109,47.6385,-122.344,"2135 Dexter Ave N, Seattle, WA 98109, USA",1240,3400
1164000040,03/12/15,226800,2,1,1240,11393,1,0,0,4,7,1240,0,1960,0,98030,47.3714,-122.207,"25623 100th Pl SE, Kent, WA 98030, USA",1660,11393
7135520650,12/12/14,1.21E+06,5,4.25,4420,13497,2,0,0,3,11,3510,910,2000,0,98059,47.5262,-122.143,"8512 146th Pl SE, Newcastle, WA 98059, USA",4220,12015
3528400180,10/03/14,350000,4,2.75,3390,16153,1,0,0,4,7,1970,1420,1961,0,98031,47.3954,-122.184,"11660 SE 230th Pl, Kent, WA 98031, USA",2530,8495
7820000015,03/12/15,395000,3,1.75,1400,8640,1,0,0,3,7,1400,0,1962,0,98011,47.7659,-122.204,"10130 NE 190th St, Bothell, WA 98011, USA",1630,8640
1105000229,9/19/2014,285000,5,3,2110,5260,2,0,0,3,7,1670,440,2002,0,98118,47.5449,-122.272,"4811 S Graham St, Seattle, WA 98118, USA",2110,5260
3625059166,01/07/15,553000,3,1,1310,18135,1,0,0,3,7,1310,0,1948,0,98008,47.6065,-122.113,"240 West Lake Sammamish Pkwy NE, Bellevue, WA 98008, USA",2150,18135
8108600442,05/05/15,254000,3,1,1270,16800,1,0,0,4,7,1270,0,1957,0,98188,47.4599,-122.276,"4458 S 160th St, Tukwila, WA 98188, USA",1700,10200
8143600015,8/26/2014,348140,2,1.5,2060,10880,1,0,0,3,6,1190,870,1924,0,98106,47.515,-122.362,"9807 22nd Ave SW, Seattle, WA 98106, USA",1430,8781
8731900790,6/26/2014,354950,4,2.75,2530,7350,1,0,0,5,8,1280,1250,1977,0,98023,47.313,-122.374,"32161 33rd Ave SW, Federal Way, WA 98023, USA",2280,7350
6079500230,06/12/14,706000,3,2.75,1900,6400,1,0,0,5,7,1410,490,1942,0,98105,47.6697,-122.281,"4324 NE 56th St, Seattle, WA 98105, USA",1350,6400
7853302370,05/05/14,499000,4,2.5,2910,6479,2,0,0,3,7,2910,0,2006,0,98065,47.5402,-121.887,"34010 SE Sorenson St, Snoqualmie, WA 98065, USA",2320,5178
122069107,12/04/14,427500,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,"20221 264th Ave SE, Maple Valley, WA 98038, USA",2080,108028
4204400175,2/17/2015,439000,5,3.5,2880,10000,2,0,3,3,8,1980,900,1991,0,98055,47.4874,-122.223,"360 Stevens Ave NW, Renton, WA 98057, USA",2120,9535
2896310120,11/17/2014,545000,4,2.5,2820,25995,2,0,0,3,9,2820,0,1998,0,98010,47.3415,-122.029,"28941 234th Ave SE, Black Diamond, WA 98010, USA",3330,27653
4083301380,10/17/2014,842000,3,1,1620,4774,1.5,0,0,3,7,1620,0,1920,0,98103,47.659,-122.339,"1511 N 43rd St, Seattle, WA 98103, USA",1880,4560
1332000100,12/10/14,685000,4,2.5,3320,38043,2,0,0,3,9,3320,0,1997,0,98053,47.6504,-122.004,"4530 251st Way NE, Redmond, WA 98053, USA",3170,42621
3622069122,09/03/14,665000,4,3.5,3770,47480,2,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99,"27500 264th Ave SE, Ravensdale, WA 98051, USA",3380,42689
6052401215,06/09/14,255000,2,1,1200,9000,1,0,2,5,6,1200,0,1917,0,98198,47.4039,-122.323,"22018 8th Ave S, Des Moines, WA 98198, USA",1660,9000
7010700245,12/31/2014,565000,5,2.25,2130,4360,1,0,2,3,8,1240,890,1959,0,98199,47.6586,-122.395,"4303 29th Ave W, Seattle, WA 98199, USA",1830,5000
1311100490,2/25/2015,274000,5,1.75,1950,8720,1,0,0,3,7,1050,900,1962,0,98001,47.3381,-122.289,"3405 S 294th St, Auburn, WA 98001, USA",1660,8030
9510900360,05/09/14,260000,3,2,1920,8075,1,0,0,4,7,1510,410,1969,0,98023,47.3092,-122.375,"32704 33rd Ave SW, Federal Way, WA 98023, USA",1920,7826
8679600150,05/07/14,581000,4,2,2510,13695,1,0,0,4,7,1280,1230,1961,2001,98033,47.7005,-122.174,"11105 126th Ave NE, Kirkland, WA 98033, USA",1220,12500
7203600040,7/25/2014,625000,3,1.5,1990,5978,1.5,1,4,4,7,1990,0,1926,0,98198,47.3449,-122.329,"28708 Redondo Beach Dr S, Des Moines, WA 98198, USA",2100,6221
2212900180,12/29/2014,220000,3,1,1230,9720,1,0,0,5,7,1230,0,1969,0,98042,47.3266,-122.138,"30703 153rd Ave SE, Kent, WA 98042, USA",1230,9720
2124079010,10/28/2014,765000,3,2.25,3190,324086,2,0,2,3,9,3190,0,1982,0,98024,47.5477,-121.93,"5928 308th Ave SE, Preston, WA 98050, USA",3190,217800
2424059052,07/10/14,1.33E+06,6,4.25,5720,10213,2,0,0,3,10,4170,1550,2004,0,98006,47.5464,-122.116,"6251 168th Pl SE, Bellevue, WA 98006, USA",4300,10224
6746700615,3/18/2015,700000,8,2.5,2280,3000,1.5,0,0,3,7,1210,1070,1911,0,98105,47.6675,-122.316,"5236 11th Ave NE, Seattle, WA 98105, USA",1610,3000
3298300530,9/24/2014,351000,4,1,1550,7260,1,0,0,4,6,1550,0,1959,0,98008,47.6229,-122.121,"1372 164th Pl NE, Bellevue, WA 98008, USA",1210,7260
8929000360,08/05/14,413565,3,2.5,1690,1613,2,0,0,3,8,1150,540,2014,0,98029,47.5524,-121.998,"2543 Mulberry Walk NE, Issaquah, WA 98029, USA",1690,1619
2291400236,06/12/14,363000,3,3.25,1651,1779,2,0,0,3,8,1341,310,2008,0,98133,47.7076,-122.346,"10730 Whitman Ave N, Seattle, WA 98133, USA",1650,2908
6445800120,04/04/15,679000,4,1.75,2260,41236,1,0,0,4,8,1690,570,1962,0,98029,47.5528,-122.034,"5366 229th Ave SE, Issaquah, WA 98029, USA",3080,30240
8682261010,09/10/14,473000,2,1.75,1510,4555,1,0,0,3,8,1510,0,2005,0,98053,47.7136,-122.031,"23123 NE 128th Pl, Redmond, WA 98053, USA",1640,4500
8045000180,4/21/2015,585888,3,2,1490,7431,1,0,0,4,7,1490,0,1966,0,98052,47.6697,-122.162,"13322 NE 72nd St, Redmond, WA 98052, USA",1700,7725
9475700220,6/26/2014,405000,4,2.5,2220,4652,2,0,0,3,7,2220,0,2001,0,98059,47.4902,-122.154,"4845 NE 5th St, Renton, WA 98059, USA",1840,4500
3222049055,1/16/2015,650000,3,1.75,2800,19386,1,1,4,3,8,1400,1400,1965,0,98198,47.3554,-122.324,"27423 8th Ave S, Des Moines, WA 98198, USA",3270,31450
1222069133,2/24/2015,415000,4,2.5,2210,213008,1,0,0,4,7,1210,1000,1975,0,98038,47.4039,-121.98,"22018 270th Ave SE, Maple Valley, WA 98038, USA",2270,52707
9165100230,12/22/2014,575000,3,2,2150,3880,1,0,0,3,8,1080,1070,1951,0,98117,47.6814,-122.392,"7301 Earl Ave NW, Seattle, WA 98117, USA",2130,4000
8091411120,7/17/2014,220000,3,2.25,1400,7205,1,0,0,3,7,1140,260,1985,0,98030,47.349,-122.166,"13111 SE 282nd Way, Kent, WA 98030, USA",1970,7252
1777600230,05/06/14,610000,4,3,2450,10117,1,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,"15607 SE 42nd Ct, Bellevue, WA 98006, USA",2530,10125
5101400862,05/12/14,499950,3,1,980,6380,1,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,"1733 NE 88th St, Seattle, WA 98115, USA",1390,6380
5317100325,03/03/15,883000,4,2.5,2800,6874,2,0,0,3,9,2170,630,1990,0,98112,47.6215,-122.29,"304 33rd Ave E, Seattle, WA 98112, USA",1430,6240
9324800455,10/23/2014,436000,2,1,1240,8100,1.5,0,2,3,7,1240,0,1925,0,98125,47.7326,-122.288,"14320 37th Ave NE, Seattle, WA 98125, USA",2790,8100
880000208,12/13/2014,320000,3,2.5,1610,1356,2,0,0,3,8,1240,370,2007,0,98106,47.5257,-122.361,"8627 Delridge Way SW, Seattle, WA 98106, USA",1270,1314
1223089081,5/30/2014,425000,3,1.75,1510,44000,1,0,0,3,7,1240,270,1989,0,98045,47.4851,-121.716,"12629 468th Ave SE, North Bend, WA 98045, USA",2290,36242
5556800150,5/15/2014,204700,4,2,1670,9987,1,0,0,3,7,1670,0,1967,0,98001,47.3406,-122.284,"29031 40th Ave S, Auburn, WA 98001, USA",1640,7280
4174600331,7/17/2014,384000,6,3,2320,4502,1,0,0,4,7,1200,1120,1987,0,98108,47.5552,-122.3,"5230 25th Ave S, Seattle, WA 98108, USA",1160,5628
5419801120,1/13/2015,314000,3,2.75,1900,8200,2,0,0,4,7,1900,0,1984,0,98031,47.402,-122.183,"11912 SE 223rd Dr, Kent, WA 98031, USA",1620,8200
3649100674,4/30/2015,535000,3,2.5,2390,6263,2,0,0,3,9,2390,0,2003,0,98028,47.7379,-122.248,"15208 69th Ln NE, Kenmore, WA 98028, USA",2390,11761
